table_name,column_name,type,format,maxLength,x-Ed-Fi-isIdentity,items,$ref
staffSchoolAssociation,schoolReference,,,,FALSE,,#/definitions/schoolReference::schoolId
staffSchoolAssociation,schoolYearTypeReference,,,,FALSE,,#/definitions/schoolYearTypeReference::schoolYear
staffSchoolAssociation,staffReference,,,,FALSE,,#/definitions/staffReference::staffUniqueId
staffSchoolAssociation,academicSubjects,array,,,FALSE,{$ref=#/definitions/staffSchoolAssociationAcademicSubject},
staffSchoolAssociation,gradeLevels,array,,,FALSE,{$ref=#/definitions/staffSchoolAssociationGradeLevel},
staffSchoolAssociation,_etag,string,,,FALSE,,
staffSchoolAssociationAcademicSubject,academicSubjectDescriptor,string,,306,TRUE,,
staffSchoolAssociationGradeLevel,gradeLevelDescriptor,string,,306,TRUE,,
staffSectionAssociation,id,string,,,FALSE,,
staffSectionAssociation,sectionReference,,,,FALSE,,#/definitions/sectionReference::sessionName:sectionIdentifier:schoolYear:schoolId:localCourseCode
staffSectionAssociation,staffReference,,,,FALSE,,#/definitions/staffReference::staffUniqueId
staffSectionAssociation,beginDate,string,date,,FALSE,,
staffSectionAssociation,classroomPositionDescriptor,string,,306,FALSE,,
staffSectionAssociation,endDate,string,date,,FALSE,,
staffSectionAssociation,highlyQualifiedTeacher,boolean,,,FALSE,,
staffSectionAssociation,percentageContribution,number,double,,FALSE,,
staffSectionAssociation,teacherStudentDataLinkExclusion,boolean,,,FALSE,,
staffSectionAssociation,_etag,string,,,FALSE,,
staffTelephone,telephoneNumberTypeDescriptor,string,,306,TRUE,,
staffTelephone,telephoneNumber,string,,24,TRUE,,
staffTelephone,doNotPublishIndicator,boolean,,,FALSE,,
staffTelephone,orderOfPriority,integer,int32,,FALSE,,
staffTelephone,textMessageCapabilityIndicator,boolean,,,FALSE,,
staffTribalAffiliation,tribalAffiliationDescriptor,string,,306,TRUE,,
staffVisa,visaDescriptor,string,,306,TRUE,,
stateEducationAgency,id,string,,,FALSE,,
stateEducationAgency,categories,array,,,FALSE,{$ref=#/definitions/educationOrganizationCategory},
stateEducationAgency,stateEducationAgencyId,integer,int32,,TRUE,,
stateEducationAgency,accountabilities,array,,,FALSE,{$ref=#/definitions/stateEducationAgencyAccountability},
stateEducationAgency,addresses,array,,,FALSE,{$ref=#/definitions/educationOrganizationAddress},
stateEducationAgency,federalFunds,array,,,FALSE,{$ref=#/definitions/stateEducationAgencyFederalFunds},
stateEducationAgency,identificationCodes,array,,,FALSE,{$ref=#/definitions/educationOrganizationIdentificationCode},
stateEducationAgency,indicators,array,,,FALSE,{$ref=#/definitions/educationOrganizationIndicator},
stateEducationAgency,institutionTelephones,array,,,FALSE,{$ref=#/definitions/educationOrganizationInstitutionTelephone},
stateEducationAgency,internationalAddresses,array,,,FALSE,{$ref=#/definitions/educationOrganizationInternationalAddress},
stateEducationAgency,nameOfInstitution,string,,75,FALSE,,
stateEducationAgency,operationalStatusDescriptor,string,,306,FALSE,,
stateEducationAgency,shortNameOfInstitution,string,,75,FALSE,,
stateEducationAgency,webSite,string,,255,FALSE,,
stateEducationAgency,_etag,string,,,FALSE,,
stateEducationAgencyAccountability,cteGraduationRateInclusion,boolean,,,FALSE,,
stateEducationAgencyAccountability,schoolYearTypeReference,,,,FALSE,,#/definitions/schoolYearTypeReference
stateEducationAgencyFederalFunds,fiscalYear,integer,int32,,TRUE,,
stateEducationAgencyFederalFunds,federalProgramsFundingAllocation,number,double,,FALSE,,
stateEducationAgencyReference,stateEducationAgencyId,integer,int32,,FALSE,,
stateEducationAgencyReference,link,,,,FALSE,,#/definitions/link
student,id,string,,,FALSE,,
student,studentUniqueId,string,,32,TRUE,,
student,personReference,,,,FALSE,,#/definitions/personReference::personId
student,birthCity,string,,30,FALSE,,
student,birthCountryDescriptor,string,,306,FALSE,,
student,birthDate,string,date,,FALSE,,
student,birthInternationalProvince,string,,150,FALSE,,
student,birthSexDescriptor,string,,306,FALSE,,
student,birthStateAbbreviationDescriptor,string,,306,FALSE,,
student,citizenshipStatusDescriptor,string,,306,FALSE,,
student,dateEnteredUS,string,date,,FALSE,,
student,firstName,string,,75,FALSE,,
student,generationCodeSuffix,string,,10,FALSE,,
student,identificationDocuments,array,,,FALSE,{$ref=#/definitions/studentIdentificationDocument},
student,lastSurname,string,,75,FALSE,,
student,maidenName,string,,75,FALSE,,
student,middleName,string,,75,FALSE,,
student,multipleBirthStatus,boolean,,,FALSE,,
student,otherNames,array,,,FALSE,{$ref=#/definitions/studentOtherName},
student,personalIdentificationDocuments,array,,,FALSE,{$ref=#/definitions/studentPersonalIdentificationDocument},
student,personalTitlePrefix,string,,30,FALSE,,
student,visas,array,,,FALSE,{$ref=#/definitions/studentVisa},
student,_etag,string,,,FALSE,,
studentAcademicRecord,id,string,,,FALSE,,
studentAcademicRecord,termDescriptor,string,,306,TRUE,,
studentAcademicRecord,educationOrganizationReference,,,,FALSE,,#/definitions/educationOrganizationReference
studentAcademicRecord,schoolYearTypeReference,,,,FALSE,,#/definitions/schoolYearTypeReference
studentAcademicRecord,studentReference,,,,FALSE,,#/definitions/studentReference
studentAcademicRecord,academicHonors,array,,,FALSE,{$ref=#/definitions/studentAcademicRecordAcademicHonor},
studentAcademicRecord,classRanking,,,,FALSE,,#/definitions/studentAcademicRecordClassRanking
studentAcademicRecord,cumulativeAttemptedCreditConversion,number,double,,FALSE,,
studentAcademicRecord,cumulativeAttemptedCredits,number,double,,FALSE,,
studentAcademicRecord,cumulativeAttemptedCreditTypeDescriptor,string,,306,FALSE,,
studentAcademicRecord,cumulativeEarnedCreditConversion,number,double,,FALSE,,
studentAcademicRecord,cumulativeEarnedCredits,number,double,,FALSE,,
studentAcademicRecord,cumulativeEarnedCreditTypeDescriptor,string,,306,FALSE,,
studentAcademicRecord,cumulativeGradePointAverage,number,double,,FALSE,,
studentAcademicRecord,cumulativeGradePointsEarned,number,double,,FALSE,,
studentAcademicRecord,diplomas,array,,,FALSE,{$ref=#/definitions/studentAcademicRecordDiploma},
studentAcademicRecord,gradePointAverages,array,,,FALSE,{$ref=#/definitions/studentAcademicRecordGradePointAverage},
studentAcademicRecord,gradeValueQualifier,string,,80,FALSE,,
studentAcademicRecord,projectedGraduationDate,string,date,,FALSE,,
studentAcademicRecord,recognitions,array,,,FALSE,{$ref=#/definitions/studentAcademicRecordRecognition},
studentAcademicRecord,reportCards,array,,,FALSE,{$ref=#/definitions/studentAcademicRecordReportCard},
studentAcademicRecord,sessionAttemptedCreditConversion,number,double,,FALSE,,
studentAcademicRecord,sessionAttemptedCredits,number,double,,FALSE,,
studentAcademicRecord,sessionAttemptedCreditTypeDescriptor,string,,306,FALSE,,
studentAcademicRecord,sessionEarnedCreditConversion,number,double,,FALSE,,
studentAcademicRecord,sessionEarnedCredits,number,double,,FALSE,,
studentAcademicRecord,sessionEarnedCreditTypeDescriptor,string,,306,FALSE,,
studentAcademicRecord,sessionGradePointAverage,number,double,,FALSE,,
studentAcademicRecord,sessionGradePointsEarned,number,double,,FALSE,,
studentAcademicRecord,_etag,string,,,FALSE,,
studentAcademicRecordAcademicHonor,academicHonorCategoryDescriptor,string,,306,TRUE,,
studentAcademicRecordAcademicHonor,honorDescription,string,,80,TRUE,,
studentAcademicRecordAcademicHonor,achievementCategoryDescriptor,string,,306,FALSE,,
studentAcademicRecordAcademicHonor,achievementCategorySystem,string,,60,FALSE,,
studentAcademicRecordAcademicHonor,achievementTitle,string,,60,FALSE,,
studentAcademicRecordAcademicHonor,criteria,string,,150,FALSE,,
studentAcademicRecordAcademicHonor,criteriaURL,string,,255,FALSE,,
studentAcademicRecordAcademicHonor,evidenceStatement,string,,150,FALSE,,
studentAcademicRecordAcademicHonor,honorAwardDate,string,date,,FALSE,,
studentAcademicRecordAcademicHonor,honorAwardExpiresDate,string,date,,FALSE,,
studentAcademicRecordAcademicHonor,imageURL,string,,255,FALSE,,
studentAcademicRecordAcademicHonor,issuerName,string,,150,FALSE,,
studentAcademicRecordAcademicHonor,issuerOriginURL,string,,255,FALSE,,
studentAcademicRecordClassRanking,classRank,integer,int32,,FALSE,,
studentAcademicRecordClassRanking,classRankingDate,string,date,,FALSE,,
studentAcademicRecordClassRanking,percentageRanking,integer,int32,,FALSE,,
studentAcademicRecordClassRanking,totalNumberInClass,integer,int32,,FALSE,,
studentAcademicRecordDiploma,diplomaTypeDescriptor,string,,306,TRUE,,
studentAcademicRecordDiploma,diplomaAwardDate,string,date,,TRUE,,
studentAcademicRecordDiploma,achievementCategoryDescriptor,string,,306,FALSE,,
studentAcademicRecordDiploma,diplomaLevelDescriptor,string,,306,FALSE,,
studentAcademicRecordDiploma,achievementCategorySystem,string,,60,FALSE,,
studentAcademicRecordDiploma,achievementTitle,string,,60,FALSE,,
studentAcademicRecordDiploma,criteria,string,,150,FALSE,,
studentAcademicRecordDiploma,criteriaURL,string,,255,FALSE,,
studentAcademicRecordDiploma,cteCompleter,boolean,,,FALSE,,
studentAcademicRecordDiploma,diplomaAwardExpiresDate,string,date,,FALSE,,
studentAcademicRecordDiploma,diplomaDescription,string,,80,FALSE,,
studentAcademicRecordDiploma,evidenceStatement,string,,150,FALSE,,
studentAcademicRecordDiploma,imageURL,string,,255,FALSE,,
studentAcademicRecordDiploma,issuerName,string,,150,FALSE,,
studentAcademicRecordDiploma,issuerOriginURL,string,,255,FALSE,,
studentAcademicRecordGradePointAverage,gradePointAverageTypeDescriptor,string,,306,TRUE,,
studentAcademicRecordGradePointAverage,gradePointAverageValue,number,double,,FALSE,,
studentAcademicRecordGradePointAverage,isCumulative,boolean,,,FALSE,,
studentAcademicRecordGradePointAverage,maxGradePointAverageValue,number,double,,FALSE,,
studentAcademicRecordRecognition,recognitionTypeDescriptor,string,,306,TRUE,,
studentAcademicRecordRecognition,achievementCategoryDescriptor,string,,306,FALSE,,
studentAcademicRecordRecognition,achievementCategorySystem,string,,60,FALSE,,
studentAcademicRecordRecognition,achievementTitle,string,,60,FALSE,,
studentAcademicRecordRecognition,criteria,string,,150,FALSE,,
studentAcademicRecordRecognition,criteriaURL,string,,255,FALSE,,
studentAcademicRecordRecognition,evidenceStatement,string,,150,FALSE,,
studentAcademicRecordRecognition,imageURL,string,,255,FALSE,,
studentAcademicRecordRecognition,issuerName,string,,150,FALSE,,
studentAcademicRecordRecognition,issuerOriginURL,string,,255,FALSE,,
studentAcademicRecordRecognition,recognitionAwardDate,string,date,,FALSE,,
studentAcademicRecordRecognition,recognitionAwardExpiresDate,string,date,,FALSE,,
studentAcademicRecordRecognition,recognitionDescription,string,,80,FALSE,,
studentAcademicRecordReference,educationOrganizationId,integer,int32,,FALSE,,
studentAcademicRecordReference,schoolYear,integer,int32,,FALSE,,
studentAcademicRecordReference,studentUniqueId,string,,32,FALSE,,
studentAcademicRecordReference,termDescriptor,string,,306,FALSE,,
studentAcademicRecordReference,link,,,,FALSE,,#/definitions/link
studentAcademicRecordReportCard,reportCardReference,,,,FALSE,,#/definitions/reportCardReference
studentAssessment,id,string,,,FALSE,,
studentAssessment,studentAssessmentIdentifier,string,,60,TRUE,,
studentAssessment,assessmentReference,,,,FALSE,,#/definitions/assessmentReference
studentAssessment,schoolYearTypeReference,,,,FALSE,,#/definitions/schoolYearTypeReference
studentAssessment,studentReference,,,,FALSE,,#/definitions/studentReference
studentAssessment,accommodations,array,,,FALSE,{$ref=#/definitions/studentAssessmentAccommodation},
studentAssessment,administrationDate,string,date-time,,FALSE,,
studentAssessment,administrationEndDate,string,date-time,,FALSE,,
studentAssessment,administrationEnvironmentDescriptor,string,,306,FALSE,,
studentAssessment,administrationLanguageDescriptor,string,,306,FALSE,,
studentAssessment,eventCircumstanceDescriptor,string,,306,FALSE,,
studentAssessment,eventDescription,string,,1024,FALSE,,
studentAssessment,items,array,,,FALSE,{$ref=#/definitions/studentAssessmentItem},
studentAssessment,performanceLevels,array,,,FALSE,{$ref=#/definitions/studentAssessmentPerformanceLevel},
studentAssessment,platformTypeDescriptor,string,,306,FALSE,,
studentAssessment,reasonNotTestedDescriptor,string,,306,FALSE,,
studentAssessment,retestIndicatorDescriptor,string,,306,FALSE,,
studentAssessment,scoreResults,array,,,FALSE,{$ref=#/definitions/studentAssessmentScoreResult},
studentAssessment,serialNumber,string,,60,FALSE,,
studentAssessment,studentObjectiveAssessments,array,,,FALSE,{$ref=#/definitions/studentAssessmentStudentObjectiveAssessment},
studentAssessment,whenAssessedGradeLevelDescriptor,string,,306,FALSE,,
studentAssessment,_etag,string,,,FALSE,,
studentAssessmentAccommodation,accommodationDescriptor,string,,306,TRUE,,
studentAssessmentItem,assessmentItemResultDescriptor,string,,306,FALSE,,
studentAssessmentItem,responseIndicatorDescriptor,string,,306,FALSE,,
studentAssessmentItem,assessmentResponse,string,,60,FALSE,,
studentAssessmentItem,descriptiveFeedback,string,,1024,FALSE,,
studentAssessmentItem,rawScoreResult,number,double,,FALSE,,
studentAssessmentItem,timeAssessed,string,,30,FALSE,,
studentAssessmentItem,assessmentItemReference,,,,FALSE,,#/definitions/assessmentItemReference
studentAssessmentPerformanceLevel,assessmentReportingMethodDescriptor,string,,306,TRUE,,
studentAssessmentPerformanceLevel,performanceLevelDescriptor,string,,306,TRUE,,
studentAssessmentPerformanceLevel,performanceLevelMet,boolean,,,FALSE,,
studentAssessmentScoreResult,assessmentReportingMethodDescriptor,string,,306,TRUE,,
studentAssessmentScoreResult,resultDatatypeTypeDescriptor,string,,306,FALSE,,
studentAssessmentScoreResult,result,string,,35,FALSE,,
studentAssessmentStudentObjectiveAssessment,objectiveAssessmentReference,,,,FALSE,,#/definitions/objectiveAssessmentReference
studentAssessmentStudentObjectiveAssessment,performanceLevels,array,,,FALSE,{$ref=#/definitions/studentAssessmentStudentObjectiveAssessmentPerformanceLevel},
studentAssessmentStudentObjectiveAssessment,scoreResults,array,,,FALSE,{$ref=#/definitions/studentAssessmentStudentObjectiveAssessmentScoreResult},
studentAssessmentStudentObjectiveAssessmentPerformanceLevel,assessmentReportingMethodDescriptor,string,,306,TRUE,,
studentAssessmentStudentObjectiveAssessmentPerformanceLevel,performanceLevelDescriptor,string,,306,TRUE,,
studentAssessmentStudentObjectiveAssessmentPerformanceLevel,performanceLevelMet,boolean,,,FALSE,,
